id,pr,acc
979,0,0.000215075324806255
980,0,0.000109999894581144
981,0,0.000166828279822632
982,0,0.000300444493026989
983,0.00078212989613315,2.41460244041628E-05
984,0,0.000461375771785297
985,0,8.20146841505504E-05
986,0,0
987,0.00078212989613315,3.01367373510645E-07
988,0,0.00016116056619252
989,0,1.24827636341269E-05
990,0.00078212989613315,0.000162372031761262
991,0,0.000142469529078572
992,0.00078212989613315,0.000172222596890951
993,0,0.000769921699483353
994,0,0.000423146690065054
995,0,8.79945632692222E-05
996,0,0.000130610133509012
997,0,4.72526689020782E-07
998,0,5.69878116314287E-05
999,0,8.86509658880233E-06
1000,0,7.71878406184477E-05
1001,0.00078212989613315,0.000364479391441739
1002,0,5.52030255686882E-05
1003,0,0.000253888014039032
1004,0,1.16197321830744E-05
1005,0,5.35904012724746E-05
1006,0,1.98413387228515E-05
1007,0,0.000571027202830047
1008,0,3.48491807453659E-05
1009,0,9.16165943846564E-05
1010,0,0.000406618911278122
1011,0,0.000338517352052043
1012,0,5.48176822087995E-05
1013,0,0.000944712482349992
1014,0,1.87241454511903E-05
1015,0,0.000221218618397027
1016,0.00134526342134902,0.000311590954038679
1017,0.00078212989613315,0.000389488692548348
1018,0,0.0002492107680393
1019,0,0.000207515841411821
1020,0,0.000609928366917182
1021,0,0.000594944995519488
1022,0,0.000609928366917182
1023,0,0.000137424891576985
1024,0,0.000356966997311693
1025,0,7.3090242945066E-05
1026,0,0
1027,0,5.84394762475557E-05
1028,0,0.000461953019690012
1029,0,6.7977029005664E-05
1030,0,0.000336740338748848
1031,0.00078212989613315,6.99211266736603E-06
1032,0.00078212989613315,0.000303732826201449
1033,0,0.000186908076029475
1034,0,0.00016591396379777
1035,0,5.17884085428813E-05
1036,0,0.000336395536899602
1037,0.00078212989613315,1.88922018920024E-05
1038,0,0.000132321015447693
1039,0,7.37711991921824E-05
1040,0,0.000264642030895387
1041,0,0.000295916204882348
1042,0,0.000922751543570594
1043,0,0.000174717726352752
1044,0,0.000207515841411821
1045,0.00078212989613315,0.000163262666886264
1046,0,9.16165943846564E-05
1047,0,0.000307968679793341
1048,0,0.000116478484235168
1049,0.00078212989613315,0
1050,0,1.19048032337109E-05
1051,0,0.000327108525019588
1052,0,0.000215075324806255
1053,0.00148604680265298,0.000389488692548348
1054,0.00134526342134902,0
1055,0.00078212989613315,0.000311590954038679
1056,0,0.000245331393764691
1057,0,6.34346423313946E-05
1058,0.00078212989613315,0
1059,0.00078212989613315,0
1060,0,3.48491807453659E-05
1061,0,0.000369895256102934
1062,0,0
1063,0.00078212989613315,0
1064,0,2.20812102274753E-05
1065,0,0.0010165472781953
1066,0,5.22737711180488E-05
1067,0,3.28058736602202E-05
1068,0,0.0010165472781953
1069,0,2.21627414720058E-05
1070,0.00134526342134902,0
1071,0,0.00031086139854297
1072,0,7.37711991921824E-05
1073,0,0.000268844156007819
1074,0,0.00023525596898711
1075,0,0.00107789037927669
1076,0.00134526342134902,0.000151379590853969
1077,0,0.000148288193706958
1078,0,3.21946992055504E-05
1079,0,0.000923906039380023
1080,0,0.000107537662403128
1081,0,8.76592143713336E-05
1082,0.00190839694656489,0.000135954058011328
1083,0.00078212989613315,5.78908804638357E-05
1084,0,0.000461375771785297
1085,0.00162683018395695,0.000487116095283787
1086,0,7.9365354891406E-06
1087,0,0.000172222596890951
1088,0,0.000218278418165786
1089,0.00078212989613315,4.35747497024774E-05
1090,0,0.000356966997311693
1091,0,0
1092,0,0.000138344942659379
1093,0,0.000669058973177527
1094,0,0.000539835704199995
1095,0,0.000435825135149364
1096,0,0.000508462657674258
1097,0,0.000148288193706958
1098,0,0.000617133407812602
1099,0,0.00010375792070591
1100,0,0.000430150649612511
1101,0,0.000539835704199995
1102,0,0.000368438883959903
1103,0,0.000180266695816193
1104,0,0.000333380213402325
1105,0,2.21627414720058E-05
1106,0,0.000107180802544949
1107,0.00134526342134902,0.000324744063522525
1108,0,0.000813237822556243
1109,0,6.62436306824258E-05
1110,0,0.00037381615205895
1111,0.00425478663496433,0.000227951246525715
1112,0,0
1113,0,0.000674794630249994
1114,0.00078212989613315,0.000405930079403156
1115,0.00078212989613315,1.51137615136019E-05
1116,0,1.98413387228515E-05
1117,0,0.000333380213402325
1118,0.00078212989613315,1.51137615136019E-05
1119,0,9.16165943846564E-05
1120,0,0.00018175573556593
1121,0.00190839694656489,0.000232956968470336
1122,0,3.68855995960912E-05
1123,0,0
1124,0,0.000148288193706958
1125,0,0.000692063657677946
1126,0,7.41440968534788E-05
1127,0,3.48597997619819E-05
1128,0,0.000368438883959903
1129,0,3.21946992055504E-05
1130,0,6.96983614907318E-05
1131,0,0.000180266695816193
1132,0,0.000127907925153865
1133,0,0.000253888014039032
1134,0,8.86509658880233E-06
1135,0,0.000107537662403128
1136,0.00148604680265298,0
1137,0,0.000411697945727443
1138,0,3.54603863552093E-05
1139,0,2.56573635870858E-05
1140,0,9.65417187962645E-05
1141,0,0.000221218618397027
1142,0.00078212989613315,0.000389488692548348
1143,0,1.77301931776047E-05
1144,0,0.00016116056619252
1145,0,1.77301931776047E-05
1146,0,0.000462038000187426
1147,0.00078212989613315,0.000126869284662789
1148,0.00078212989613315,0.000487116095283787
1149,0,7.41440968534788E-05
1150,0,0.000161306493604692
1151,0,0.000295916204882348
1152,0,2.20812102274753E-05
1153,0.00162683018395695,2.58314891580553E-07
1154,0,4.31570071190677E-05
1155,0.00078212989613315,0
1156,0,0.000406618911278122
1157,0,0.000461375771785297
1158,0,8.73588631763761E-05
1159,0,0.000234652168717926
1160,0,3.45256056952542E-05
1161,0,0.000461375771785297
1162,0,0.000594944995519488
1163,0.00078212989613315,0
1164,0,0.000146098690618889
1165,0,0.000423146690065054
1166,0,0
1167,0,0.000135375029067616
1168,0,0.000866487305458377
1169,0,4.31570071190677E-05
1170,0.00078212989613315,4.41624204549505E-05
1171,0,0.000155636881058866
1172,0,0.000115781760927671
1173,0,8.20146841505504E-05
1174,0.00148604680265298,0.000440809577009001
1175,0,0.000336395536899602
1176,0.00078212989613315,0.000227194669457413
1177,0.00078212989613315,0.000296576387413915
1178,0,0.000110609309198513
1179,0,0.00023525596898711
1180,0,6.22245965075544E-06
1181,0,2.49655272682537E-05
1182,0,0.000172931178324224
1183,0,1.87241454511903E-05
1184,0,0.00019848152317154
1185,0,0.000478905278054863
1186,0,0.000221218618397027
1187,0,0.000114820557810771
1188,0,0.000813237822556243
1189,0,0.000164999841871716
1190,0,0.000147542398384365
1191,0.00078212989613315,0.000362671631633465
1192,0,0.0010165472781953
1193,0,3.02275230272038E-05
1194,0,0.000109999894581144
1195,0,0.000674798124096491
1196,0,3.32235141863985E-05
1197,0,0.000539835704199995
1198,0,0.0002492107680393
1199,0,8.5481717447143E-05
1200,0,0.000207515841411821
1201,0,0.000207515841411821
1202,0,3.74482909023806E-05
1203,0.00078212989613315,0.000136316801674448
1204,0.00120448004004505,0
1205,0.00078212989613315,0.000172931178324224
1206,0,0.000311590954038679
1207,0.00078212989613315,4.82708593981322E-05
1208,0,7.41440968534788E-05
1209,0,3.32235141863985E-05
1210,0.00078212989613315,0.000121987049383421
1211,0.00078212989613315,0.000462038000187426
1212,0,0.00010362046618099
1213,0,0.000597776513375697
1214,0,8.5481717447143E-05
1215,0.00078212989613315,0
1216,0,5.53283993941368E-05
1217,0.00078212989613315,0.00018175573556593
1218,0,0.000269392270999078
1219,0.00212739331748217,0.000324744063522525
1220,0,0.000117326084358963
1221,0,0.000461953019690012
1222,0.00148604680265298,0
1223,0,0.000186908076029475
1224,0,0
1225,0,0.000151379590853969
1226,0,4.41624204549505E-05
1227,0,2.56573635870858E-05
1228,0,0.000146098690618889
1229,0.00078212989613315,1.9366220305124E-05
1230,0,3.48597997619819E-05
1231,0,0.000336395536899602
1232,0,0.00020145070774065
1233,0,0.000539835704199995
1234,0,5.35904012724746E-05
1235,0,0.00016591396379777
1236,0,0.000160771203817424
1237,0,0.000798175463424772
1238,0,4.98352712795978E-05
1239,0,0.000461375771785297
1240,0,8.5481717447143E-05
1241,0,0.000267623589271011
1242,0,0.00047595599641559
1243,0.00078212989613315,3.21946992055504E-05
1244,0,0
1245,0,0.000110656798788274
1246,0,3.42098181161144E-05
1247,0,3.28058736602202E-05
1248,0,0.000163554262509794
1249,0,0.000117326084358963
1250,0.00078212989613315,0
1251,0,0.000166828279822632
1252,0,1.54929762440992E-05
1253,0,8.24999209358581E-05
1254,0,0
1255,0.00078212989613315,0.000195934857310697
1256,0.00162683018395695,0
1257,0.00212739331748217,0
1258,0,0.000597776513375697
1259,0,0.00047595599641559
1260,0,0.000132321015447693
1261,0,0.000125121209866974
1262,0.00134526342134902,8.45795231085262E-05
1263,0,0.000356966997311693
1264,0,0
1265,0,3.48491807453659E-05
1266,0.00078212989613315,5.24408450052452E-06
1267,0,0.000293902285966045
1268,0,0.000295916204882348
1269,0.00078212989613315,0.000261220267018023
1270,0.00162683018395695,5.29941884901045E-05
1271,0.00078212989613315,0
1272,0,0.000475856002358373
1273,0,0.000785376336584284
1274,0,0.000169159046217052
1275,0,0.00012087042464439
1276,0.00078212989613315,0
1277,0,2.64490826488033E-05
1278,0,0.000259051165452475
1279,0.00078212989613315,8.45795231085262E-05
1280,0,6.61537364629095E-07
1281,0,0.000389488692548348
1282,0,8.61049638601843E-08
1283,0.00078212989613315,0.000242986260961159
1284,0,1.54929762440992E-05
1285,0,8.20146841505504E-05
1286,0.00078212989613315,0
1287,0,8.61049638601843E-08
1288,0,6.96983614907318E-05
1289,0,1.32976448832035E-05
1290,0,0.000117326084358963
1291,0,0.00016591396379777
1292,0,0.00018175573556593
1293,0,0.000195915200263517
1294,0.00078212989613315,0
1295,0,0.000813237822556243
1296,0,0.000475856002358373
1297,0,1.77301931776047E-05
1298,0,0.00115343942946324
1299,0,1.58730709782812E-05
1300,0,2.49655272682537E-05
1301,0,0.000168197768449801
1302,0,0.000311590954038679
1303,0,0.000148014165439921
1304,0,5.78908804638357E-05
1305,0,0.000461953019690012
1306,0,0.00037381615205895
1307,0,0.000110609309198513
1308,0,0.000713933994623386
1309,0,5.22737711180488E-05
1310,0,1.89010675608313E-07
1311,0,0.000338517352052043
1312,0,0.000107180802544949
1313,0,4.2762272645143E-05
1314,0,0.000199258837791899
1315,0,0.000148288193706958
1316,0.00078212989613315,6.56117473204403E-05
1317,0,0.000589032252438213
1318,0,0.000148288193706958
1319,0,5.86630421794815E-05
1320,0,6.64470283727971E-05
1321,0,0.000615937359586682
1322,0.00134526342134902,0.000207515841411821
1323,0,5.22737711180488E-05
1324,0,0.00115343942946324
1325,0,0.000338517352052043
1326,0,0.000369895256102934
1327,0.00148604680265298,1.03707660845924E-05
1328,0,3.21946992055504E-05
1329,0,0.00018481520007497
1330,0,0.0002492107680393
1331,0,0.000113975623262857
1332,0.00190839694656489,0
1333,0,0.000478905278054863
1334,0,0.000369630400149941
1335,0,0.000440809577009001
1336,0.00134526342134902,0
1337,0,4.98352712795978E-05
1338,0,5.67032026824938E-07
1339,0,0
1340,0,0
1341,0,0.000147958102441174
1342,0.00078212989613315,6.7977029005664E-05
1343,0,0.000298888256687849
1344,0,0.000136316801674448
1345,0,0.000217912567574682
1346,0,0.000294069961233888
1347,0,3.5329458993403E-05
1348,0,0.000186908076029475
1349,0,0.00012149313048058
1350,0,0.000461953019690012
1351,0,0.000145275045049788
1352,0.00078212989613315,0.000311590954038679
1353,0,0.000535247178542022
1354,0,4.99310545365075E-05
1355,0,2.41460244041628E-05
1356,0,0.000461953019690012
1357,0,0.000259051165452475
1358,0,0.000478905278054863
1359,0,0.000125121209866974
1360,0.00078212989613315,0.000415031682823642
1361,0,0
1362,0.00078212989613315,4.92088104903302E-05
1363,0,1.22361971678905E-05
1364,0.00078212989613315,0
1365,0,0.000202044203249309
1366,0,0.000368438883959903
1367,0,1.60973496027752E-05
1368,0,3.28058736602202E-05
1369,0,0.000222432290560436
1370,0.00120448004004505,0
1371,0,4.98352712795978E-05
1372,0,0
1373,0,0.0010165472781953
1374,0,8.86509658880233E-06
1375,0,8.24999209358581E-05
1376,0.00078212989613315,0.000336740338748848
1377,0,5.53283993941368E-05
1378,0,0.000175318428742667
1379,0,6.87124457884923E-05
1380,0.00078212989613315,0
1381,0,9.64848007730596E-05
1382,0,0.000387132582194796
1383,0,1.77301931776047E-05
1384,0,0.000111216145280218
1385,0,0.000107537662403128
1386,0,0.00012087042464439
1387,0,3.42098181161144E-05
1388,0,0.0002492107680393
1389,0,0
1390,0,0.000416725266752907
1391,0.00078212989613315,0
1392,0,0.000500070320103488
1393,0.00078212989613315,6.43611458641763E-05
1394,0,2.49655272682537E-05
1395,0,0.000291949489689606
1396,0,1.72628028476271E-05
1397,0,0.00019945734071
1398,0,0.000114820557810771
1399,0,3.48491807453659E-05
1400,0,0.000161306493604692
1401,0,0.000218278418165786
1402,0,3.42098181161144E-05
1403,0,0.000215075324806255
1404,0,0.00016116056619252
1405,0,0.000148014165439921
1406,0,0.000369630400149941
1407,0,0.000148288193706958
1408,0,0
1409,0,8.0385601908712E-05
1410,0,0.000475856002358373
1411,0,0.000462038000187426
1412,0,0.000923906039380023
1413,0.00078212989613315,0
1414,0.00078212989613315,0
1415,0.00078212989613315,0.000314932291720224
1416,0.00078212989613315,1.29157445790277E-07
1417,0.00078212989613315,0.000135078721082283
1418,0,9.16165943846564E-05
1419,0,8.04514323302204E-05
1420,0,0.000155795477019339
1421,0.00078212989613315,0
1422,0,0.000443874307323521
1423,0,0
1424,0,4.92088104903302E-05
1425,0,8.34141399113159E-05
1426,0,3.85939203092238E-05
1427,0,4.98352712795978E-05
1428,0.00226817669878613,0
1429,0,0.000176441976740333
1430,0.00226817669878613,0
1431,0,0.000206667116269141
1432,0,0.00020724093236198
1433,0,0.000401435383906516
1434,0,0
1435,0,0.000155636881058866
1436,0.00078212989613315,0
1437,0.00425478663496433,1.65932257353478E-05
1438,0,0.000539838499277193
1439,0,1.13353211352014E-05
1440,0,8.29661286767392E-06
1441,0,0.000369895256102934
1442,0,3.45256056952542E-05
1443,0,0.000240355594421591
1444,0,8.86509658880233E-06
1445,0,0.000408885656274485
1446,0,0.000253888014039032
1447,0,1.13353211352014E-05
1448,0,3.12069090853172E-05
1449,0,0.000785376336584284
1450,0,0
1451,0,0.000264642030895387
1452,0,8.5481717447143E-05
1453,0,1.76647294967015E-05
1454,0,0.000327108525019588
1455,0,8.83248409099011E-05
1456,0,0
1457,0,9.13628036813325E-05
1458,0,0.000498147094479748
1459,0,6.88890387563804E-05
1460,0,0.000277222800112456
1461,0,9.84176209806605E-05
1462,0,0
1463,0,0.000252296652674701
1464,0,0.000922751543570594
1465,0,0.000376381818410947
1466,0,8.05802830962599E-05
1467,0,0
1468,0.00078212989613315,0.000137778077512761
1469,0,0
1470,0,0.000498147094479748
1471,0,0.000669058973177527
1472,0,0.000314932291720224
1473,0,0.000147542398384365
1474,0,0.00047595599641559
1475,0.00078212989613315,0
1476,0,3.68855995960912E-05
1477,0,5.49999472905721E-05
1478,0.00190839694656489,0
1479,0,0
1480,0.00078212989613315,0
1481,0,0.000517853358544108
1482,0,7.71878406184477E-05
1483,0.00078212989613315,0.000295916204882348
1484,0,0
1485,0,9.16165943846564E-05
1486,0,0.000809753556299993
1487,0,0.000169258676026022
1488,0.00162683018395695,0
1489,0.00190839694656489,0.000485972521922318
1490,0,0.000252296652674701
1491,0,0.000487116095283787
1492,0,3.01367373510645E-07
1493,0.00078212989613315,0.000269392270999078
1494,0,0.000336740338748848
1495,0,0.000169258676026022
1496,0,0.000163554262509794
1497,0,0.00010362046618099
1498,0,0.000103333558134571
1499,0.00078212989613315,7.06589179868059E-05
1500,0,0.000298888256687849
1501,0,0.000338517352052043
1502,0,0.000692063657677946
1503,0,0
1504,0,0.000180266695816193
1505,0,1.72628028476271E-05
1506,0.00078212989613315,0
1507,0,0.000435825135149364
1508,0,0.000116878952495111
1509,0,6.96983614907318E-05
1510,0,0.00023525596898711
1511,0,0.000186908076029475
1512,0,3.5329458993403E-05
1513,0,0.00039366536465028
1514,0,0.000336395536899602
1515,0,0.000285513601415024
1516,0.00078212989613315,0
1517,0,0.000109999894581144
1518,0,0.000151379590853969
1519,0,8.45795231085262E-05
1520,0,0.000406618911278122
1521,0,0.000157466145860112
1522,0,0.000241111635647332
1523,0,0.000692063657677946
1524,0,3.48491807453659E-05
1525,0,3.12069090853172E-05
1526,0,0.000221218618397027
1527,0,0.000146098690618889
1528,0,0.000539838499277193
1529,0,0.00138412731535589
1530,0,0.000677034704104086
1531,0,0.000669058973177527
1532,0,0.000111216145280218
1533,0,0.000404878874457895
1534,0.00162683018395695,0
1535,0,0.000110609309198513
1536,0,8.76592143713336E-05
1537,0.00162683018395695,0.000104560328042932
1538,0.00078212989613315,0.00020724093236198
1539,0,0.000155636881058866
1540,0,0.000221218618397027
1541,0,0
1542,0,0.000116478484235168
1543,0,0.000218278418165786
1544,0,0.00010375792070591
1545,0,1.24449193015109E-05
1546,0,7.71878406184477E-05
1547,0.00078212989613315,0
1548,0,0.000539838499277193
1549,0.00078212989613315,4.92088104903302E-05
1550,0,3.31218153412129E-05
1551,0,0.000300444493026989
1552,0.00078212989613315,0
1553,0,5.48176822087995E-05
1554,0,0.000369630400149941
1555,0.00134526342134902,6.99211266736603E-06
1556,0.00078212989613315,0.000391869714621394
1557,0,0.000408885656274485
1558,0.00176761356526092,0
1559,0,4.92088104903302E-05
1560,0,3.09859524881984E-05
1561,0,0.000498147094479748
1562,0,4.31570071190677E-05
1563,0,1.13353211352014E-05
1564,0,8.71336067024435E-05
1565,0.00134526342134902,0
1566,0,0.000319270185369909
1567,0,0.000116478484235168
1568,0,0.000685772000587439
1569,0,0.000252296652674701
1570,0.00120448004004505,0
1571,0.00078212989613315,0.000110656798788274
1572,0,0
1573,0.00078212989613315,0.00036351147113186
1574,0,0.000638540370739817
1575,0.00078212989613315,5.22801640214661E-05
1576,0,0.000161306493604692
1577,0,0.000190342400943349
1578,0,0.000333380213402325
1579,0,0.000111216145280218
1580,0,1.77301931776047E-05
1581,0,1.98413387228515E-05
1582,0,2.56573635870858E-05
1583,0.00078212989613315,0.000944712482349992
1584,0,1.58730709782812E-05
1585,0,0.000338517352052043
1586,0,0.0002492107680393
1587,0,7.74648812204961E-06
1588,0,0.000398517675583798
1589,0,0.000103333558134571
1590,0,0.000277222800112456
1591,0,0.000107180802544949
1592,0,0.00117806450487643
1593,0,6.97068853619548E-05
1594,0.00078212989613315,0.000463123554066927
1595,0,0.000240355594421591
1596,0.00078212989613315,5.69878116314287E-05
1597,0,0.000380684801886698
1598,0.00190839694656489,3.44419855440737E-07
1599,0,0.000174717726352752
1600,0,0.00020145070774065
1601,0,4.22897615542631E-05
1602,0,0.000130967050899471
1603,0,3.48491807453659E-05
1604,0,1.51137615136019E-05
1605,0,3.78021351216626E-07
1606,0,3.48491807453659E-05
1607,0,0
1608,0.00078212989613315,2.58314891580553E-07
1609,0,0.000148288193706958
1610,0,3.48597997619819E-05
1611,0.00078212989613315,9.84176209806605E-05
1612,0.00078212989613315,0.00110531665187971
1613,0.00078212989613315,0.000338517352052043
1614,0,2.58942042714406E-05
1615,0,0.000519892383275026
1616,0,0.000697405932271647
1617,0,0.000111216145280218
1618,0,0.000221218618397027
1619,0,0.000151379590853969
1620,0,0.000253888014039032
1621,0,0.000252296652674701
1622,0,0
1623,0,0.000107180802544949
1624,0,4.02433740069379E-05
1625,0,0.000155795477019339
1626,0,0
1627,0,0.00107789037927669
1628,0,0.000253888014039032
1629,0,0.000554445600224911
1630,0,0.00047595599641559
1631,0.00162683018395695,0
1632,0,8.76592143713336E-05
1633,0,0.000425225956682028
1634,0,6.96983614907318E-05
1635,0,0.000155430699271485
1636,0,0.000380684801886698
1637,0,0.000113975623262857
1638,0,0.000674794630249994
1639,0,3.48491807453659E-05
1640,0,3.49605633368301E-06
1641,0,0.000364479391441739
1642,0,0.000120177797210796
1643,0,0.000109999894581144
1644,0,0.000327108525019588
1645,0,0
1646,0,0.000216600046508186
1647,0,7.71878406184477E-05
1648,0,0.000736877767919806
1649,0,4.99310545365075E-05
1650,0,0.000169258676026022
1651,0,3.48597997619819E-05
1652,0,8.24999209358581E-05
1653,0,2.61448498214864E-05
1654,0.00269052684269804,0.00013941377072391
1655,0,0.000420494421124502
1656,0.00078212989613315,0
1657,0,1.58730709782812E-05
1658,0.00078212989613315,0.000138344942659379
1659,0,0.000356966997311693
1660,0,6.96983614907318E-05
1661,0,0.000368438883959903
1662,0,0.000146657605448704
1663,0,0.000175318428742667
1664,0,0.000217912567574682
1665,0,3.42098181161144E-05
1666,0,5.41500116270465E-05
1667,0,0.000116878952495111
1668,0,0.000462038000187426
1669,0,7.55688075680094E-06
1670,0,0.000189224488567461
1671,0,0.000398517675583798
1672,0,8.05802830962599E-05
1673,0,0
1674,0,8.79945632692222E-05
1675,0,2.83516013412469E-07
1676,0,0.000199258837791899
1677,0,4.22897615542631E-05
1678,0,0.000105724403885658
1679,0,3.48491807453659E-05
1680,0.00078212989613315,0.000261220267018023
1681,0,0.000528971492410802
1682,0.00078212989613315,0.000185360242133697
1683,0.00106369665874108,0
1684,0,2.26706422704028E-05
1685,0,0.000307968679793341
1686,0,0.000137424891576985
1687,0,0.000168197768449801
1688,0,1.7429899880991E-05
1689,0,0.00020145070774065
1690,0,5.86630421794815E-05
1691,0,0.000809757748915789
1692,0.00078212989613315,0
1693,0,0.000294069961233888
1694,0,0.000269919249638596
1695,0,5.35904012724746E-05
1696,0.00078212989613315,0
1697,0,4.31570071190677E-05
1698,0.00078212989613315,3.49605633368301E-06
1699,0.00134526342134902,0
1700,0,0.000360533391632387
1701,0,0.000114520742980821
1702,0,0.00033182792759554
1703,0,0
1704,0,6.22245965075544E-06
1705,0.00078212989613315,0.000389488692548348
1706,0,0.000330802538619234
1707,0.00078212989613315,0
1708,0,6.87124457884923E-05
1709,0,0
1710,0,0.000103758706994534
1711,0,8.30587854659964E-05
1712,0,0.000227194669457413
1713,0,0.000240355594421591
1714,0.00078212989613315,0.000364479391441739
1715,0,0.000420494421124502
1716,0.00162683018395695,9.84176209806605E-05
1717,0.00134526342134902,0
1718,0,3.12069090853172E-05
1719,0,2.56573635870858E-05
1720,0,0.000443874307323521
1721,0,7.3090242945066E-05
1722,0,4.98352712795978E-05
1723,0,0.000404876778149997
1724,0.00078212989613315,6.97195995239639E-05
1725,0,0.00047595599641559
1726,0.00078212989613315,1.88922018920024E-05
1727,0.00078212989613315,0
1728,0.00148604680265298,0.000142469529078572
1729,0,0.000195915200263517
1730,0,0.000253888014039032
1731,0,8.20146841505504E-05
1732,0,8.73588631763761E-05
1733,0,0.00018175573556593
1734,0,1.24827636341269E-05
1735,0,4.35747497024774E-05
1736,0,3.48491807453659E-05
1737,0,2.64970942450522E-05
1738,0.00078212989613315,1.88922018920024E-05
1739,0,3.09859524881984E-05
1740,0,0.000589032252438213
1741,0,0.000120177797210796
1742,0,6.34346423313946E-05
1743,0,0.00039366536465028
1744,0,0.00012460538401965
1745,0.00134526342134902,0
1746,0,0.000333380213402325
1747,0,0.000137424891576985
1748,0,0
1749,0,0.000117627984493555
1750,0,0.000552658325939855
1751,0.00078212989613315,0
1752,0,1.19048032337109E-05
1753,0,0.000240355594421591
1754,0.00254974346139407,0
1755,0,0.00013749986822643
1756,0,0.000264642030895387
1757,0,0.000217912567574682
1758,0,0.000813237822556243
1759,0,0.000163554262509794
1760,0,0.000120177797210796
1761,0.00078212989613315,3.78021351216626E-07
1762,0.00078212989613315,9.65417187962645E-05
1763,0,0.000404878874457895
1764,0,3.31218153412129E-05
1765,0,0.000252296652674701
1766,0,0.000349245469065257
1767,0,5.48176822087995E-05
1768,0,0.000108300023254093
1769,0,6.62436306824258E-05
1770,0,0.000127907925153865
1771,0.00078212989613315,0.000133976003181187
1772,0.00078212989613315,0
1773,0,5.53283993941368E-05
1774,0,0.000866487305458377
1775,0,0.000423146690065054
1776,0,0.000185360242133697
1777,0.00148604680265298,0
1778,0,3.6545121472533E-05
1779,0.00078212989613315,0.000163262666886264
1780,0,7.74648812204961E-06
1781,0,0.000111216145280218
1782,0,3.48491807453659E-05
1783,0,0.000420494421124502
1784,0,0.000155636881058866
1785,0,0.000356966997311693
1786,0,3.45256056952542E-05
1787,0,1.13353211352014E-05
1788,0,0.00010362046618099
1789,0,1.87241454511903E-05
1790,0.00078212989613315,0.000443874307323521
1791,0,0.000416725266752907
1792,0,0.000105724403885658
1793,0,0.000327108525019588
1794,0,0.000180266695816193
1795,0,0
1796,0,0.000295916204882348
1797,0,0.000250035160051744
1798,0,0.000233693215529009
1799,0.00078212989613315,0.000242986260961159
1800,0,5.22737711180488E-05
1801,0,4.82708593981322E-05
1802,0,0.000103758706994534
1803,0,0.000314932291720224
1804,0,0.000311590954038679
1805,0,0.00020724093236198
1806,0.00078212989613315,0
1807,0,1.76647294967015E-05
1808,0,0.000463123554066927
1809,0,3.17461419565624E-05
1810,0.00078212989613315,3.09859524881984E-05
1811,0,3.31218153412129E-05
1812,0,0.000269917852099998
1813,0,0.000227951246525715
1814,0.00078212989613315,0.000649488127045049
1815,0,0.000319270185369909
1816,0,6.62436306824258E-05
1817,0,0.000552658325939855
1818,0,0.000133976003181187
1819,0,8.76592143713336E-05
1820,0,2.21627414720058E-05
1821,0,0.000638540370739817
1822,0,0.000552658325939855
1823,0,6.84196362322288E-05
1824,0,0.0010165472781953
1825,0,8.04514323302204E-05
1826,0,0.000319270185369909
1827,0,4.58082971923282E-05
1828,0,0.000176441976740333
1829,0.00148604680265298,0
1830,0.00078212989613315,0.000425225956682028
1831,0,6.56117473204403E-05
1832,0,0.000175318428742667
1833,0,4.3689672719444E-05
1834,0,5.13147271741716E-05
1835,0,1.13353211352014E-05
1836,0.00078212989613315,6.97068853619548E-05
1837,0.00078212989613315,0.00018175573556593
1838,0,5.22737711180488E-05
1839,0,0.000866487305458377
1840,0,5.67032026824938E-07
1841,0,3.02275230272038E-05
1842,0,2.56573635870858E-05
1843,0,0.000336395536899602
1844,0,0.00019848152317154
1845,0,0.000813237822556243
1846,0,0.000264485746205401
1847,0,6.56117473204403E-05
1848,0,0.000957810556109726
1849,0.00254974346139407,0.00019945734071
1850,0,1.7429899880991E-05
1851,0.00134526342134902,0
1852,0.00078212989613315,0.000500070320103488
1853,0.00078212989613315,0.000227951246525715
1854,0,0.000109999894581144
1855,0,0.000116478484235168
1856,0,0.000362671631633465
1857,0,0.000404876778149997
1858,0,0.000401435383906516
1859,0,0.000215075324806255
1860,0,0
1861,0,4.92088104903302E-05
1862,0,0
1863,0,0.000111216145280218
1864,0,3.45256056952542E-05
1865,0.00162683018395695,0.000272633603348895
1866,0,0.000489837143276742
1867,0,1.72628028476271E-05
1868,0,0.000207515841411821
1869,0,1.32976448832035E-05
1870,0,0.000467386431058018
1871,0.00078212989613315,0.000391869714621394
1872,0,0.000693189844366701
1873,0,0.000500070320103488
1874,0,0.000435825135149364
1875,0,0.00121308222764173
1876,0.00078212989613315,6.43611458641763E-05
1877,0.00078212989613315,0.00018175573556593
1878,0,0.000176441976740333
1879,0,0.000114520742980821
1880,0,1.77301931776047E-05
1881,0,0.000268844156007819
1882,0,0.00020724093236198
1883,0,6.87124457884923E-05
1884,0,1.54929762440992E-05
1885,0,0
1886,0.00078212989613315,0
1887,0,0.000545284169567688
1888,0,0.000215075324806255
1889,0,0.00103978476655005
1890,0.00212739331748217,1.72209927720369E-07
1891,0,0.000227069386280953
1892,0,6.43611458641763E-05
1893,0,0.00016116056619252
1894,0,0.000145275045049788
1895,0,1.19048032337109E-05
1896,0,0.000380684801886698
1897,0,0.000269919249638596
1898,0.00078212989613315,0.00018175573556593
1899,0.00078212989613315,0.000118959800759912
